Site,Animal,Population,ld14,brd14,lv14
Fidalgo,231,S,1,0,0
Fidalgo,232,S,1,0,0
Fidalgo,233,S,1,0,0
Fidalgo,234,S,1,0,0
Fidalgo,235,S,1,0,0
Fidalgo,236,S,1,0,0
Fidalgo,237,S,1,0,0
Fidalgo,238,S,1,0,0
Fidalgo,239,S,1,0,0
Fidalgo,240,S,1,0,0
Fidalgo,241,S,1,0,0
Fidalgo,242,S,1,0,0
Fidalgo,243,S,1,0,0
Fidalgo,244,S,1,0,0
Fidalgo,245,S,1,0,0
Fidalgo,246,S,1,0,0
Fidalgo,247,S,1,0,0
Fidalgo,248,S,1,0,0
Fidalgo,249,S,1,0,0
Fidalgo,250,S,1,0,0
Fidalgo,251,S,1,0,0
Fidalgo,252,S,1,0,0
Fidalgo,253,S,1,0,0
Fidalgo,254,S,1,0,0
Fidalgo,255,S,1,0,0
Fidalgo,256,S,1,0,0
Fidalgo,257,S,1,0,0
Fidalgo,258,S,1,0,0
Fidalgo,259,S,1,0,0
Fidalgo,260,S,1,0,0
Fidalgo,261,S,1,0,0
Fidalgo,262,S,1,0,0
Fidalgo,263,S,1,0,0
Fidalgo,264,S,1,0,0
Fidalgo,265,S,1,0,0
Fidalgo,266,S,1,0,0
Fidalgo,267,S,1,0,0
Fidalgo,268,S,1,0,0
Fidalgo,269,S,1,0,0
Fidalgo,270,S,1,0,0
Fidalgo,271,S,1,0,0
Fidalgo,272,S,1,0,0
Fidalgo,273,S,1,0,0
Fidalgo,274,S,1,0,0
Fidalgo,275,S,1,0,0
Fidalgo,276,S,1,0,0
Fidalgo,277,S,1,0,0
Fidalgo,278,S,1,0,0
Fidalgo,279,S,1,0,0
Fidalgo,280,S,1,0,0
Fidalgo,281,S,1,0,0
Fidalgo,282,S,1,0,0
Fidalgo,283,S,1,0,0
Fidalgo,284,S,1,0,0
Fidalgo,285,S,1,0,0
Fidalgo,286,S,1,0,0
Fidalgo,287,S,1,0,0
Fidalgo,288,S,1,0,0
Fidalgo,289,S,1,0,0
Fidalgo,290,S,1,0,0
Fidalgo,291,S,1,0,0
Fidalgo,292,S,1,0,0
Fidalgo,293,S,1,0,0
Fidalgo,294,S,1,0,0
Fidalgo,295,S,1,0,0
Fidalgo,296,S,1,0,0
Fidalgo,297,S,1,0,0
Fidalgo,298,S,1,0,0
Fidalgo,299,S,1,0,0
Fidalgo,300,S,1,0,0
Fidalgo,301,S,1,0,0
Fidalgo,302,S,1,0,0
Fidalgo,303,S,1,0,0
Fidalgo,304,S,1,0,0
Fidalgo,305,S,1,0,0
Fidalgo,306,S,1,0,0
Fidalgo,307,S,1,0,0
Fidalgo,308,S,1,0,0
Fidalgo,309,S,1,0,0
Fidalgo,310,S,1,0,0
Fidalgo,311,S,1,0,0
Fidalgo,312,S,1,0,0
Fidalgo,313,S,1,0,0
Fidalgo,314,S,1,0,0
Fidalgo,315,S,1,0,0
Fidalgo,316,S,1,0,0
Fidalgo,317,S,1,0,0
Fidalgo,318,S,1,0,0
Fidalgo,319,S,1,0,0
Fidalgo,320,S,1,0,0
Fidalgo,321,S,1,0,0
Fidalgo,322,S,1,0,0
Fidalgo,323,S,1,0,0
Fidalgo,324,S,1,0,0
Fidalgo,325,S,1,0,0
Fidalgo,326,S,1,0,0
Fidalgo,327,S,1,0,0
Fidalgo,328,S,1,0,0
Fidalgo,329,S,1,0,0
Fidalgo,330,S,1,0,0
Fidalgo,331,S,1,0,0
Fidalgo,332,S,1,0,0
Fidalgo,333,S,1,0,0
Fidalgo,334,S,1,0,0
Fidalgo,335,S,1,0,0
Fidalgo,336,S,1,0,0
Fidalgo,337,S,1,0,0
Fidalgo,338,S,1,0,0
Fidalgo,339,S,1,0,0
Fidalgo,340,S,1,0,0
Fidalgo,341,S,1,0,0
Fidalgo,342,S,1,0,0
Fidalgo,343,S,1,0,0
Fidalgo,344,S,1,0,0
Fidalgo,345,S,1,0,0
Fidalgo,346,S,1,0,0
Fidalgo,347,S,1,0,0
Fidalgo,348,S,1,0,0
Fidalgo,349,S,1,0,0
Fidalgo,350,S,1,0,0
Fidalgo,351,S,1,0,0
Fidalgo,352,S,1,0,0
Fidalgo,353,S,1,0,0
Fidalgo,354,S,1,0,0
Fidalgo,355,S,1,0,0
Fidalgo,356,S,1,0,0
Fidalgo,357,S,1,0,0
Fidalgo,358,S,1,0,0
Fidalgo,359,S,1,0,0
Fidalgo,360,S,1,0,0
Fidalgo,361,S,1,0,0
Fidalgo,362,S,1,0,0
Fidalgo,363,S,1,0,0
Fidalgo,364,S,1,0,0
Fidalgo,365,S,1,0,0
Fidalgo,366,S,1,0,0
Fidalgo,367,S,1,0,0
Fidalgo,368,S,1,0,0
Fidalgo,369,S,1,0,0
Fidalgo,370,S,1,0,0
Fidalgo,371,S,1,0,0
Fidalgo,372,S,0,0,0
Fidalgo,373,S,0,0,0
Fidalgo,374,S,0,0,0
Fidalgo,375,S,0,0,0
Fidalgo,376,S,0,0,0
Fidalgo,377,S,0,0,0
Fidalgo,378,S,0,0,0
Fidalgo,379,S,0,0,0
Fidalgo,380,S,0,0,0
Fidalgo,381,S,0,0,0
Fidalgo,382,S,0,0,0
Fidalgo,383,S,0,0,0
Fidalgo,384,S,0,0,0
Fidalgo,385,S,0,0,0
Fidalgo,386,S,0,0,0
Fidalgo,387,S,0,0,0
Fidalgo,388,S,0,0,0
Fidalgo,389,S,0,0,0
Fidalgo,390,S,0,0,0
Fidalgo,391,S,0,0,0
Fidalgo,392,S,0,0,0
Fidalgo,393,S,0,0,0
Fidalgo,394,S,0,0,0
Fidalgo,395,S,0,0,0
Fidalgo,396,S,0,0,0
Fidalgo,397,S,0,0,0
Fidalgo,398,S,0,0,0
Fidalgo,399,S,0,0,0
Fidalgo,400,S,0,0,0
Fidalgo,401,S,0,0,0
Fidalgo,402,S,0,0,0
Fidalgo,403,S,0,0,0
Fidalgo,404,S,0,0,0
Fidalgo,405,S,0,0,0
Fidalgo,406,S,0,0,0
Fidalgo,407,S,0,0,0
Fidalgo,408,S,0,0,0
Fidalgo,409,S,0,0,0
Fidalgo,410,S,0,0,0
Fidalgo,411,S,0,0,0
Fidalgo,412,S,0,0,0
Fidalgo,413,S,0,0,0
Fidalgo,414,S,0,0,0
Fidalgo,415,S,0,0,0
Fidalgo,416,S,0,0,0
Fidalgo,417,S,0,0,0
Fidalgo,418,S,0,0,0
Fidalgo,419,S,0,0,0
Fidalgo,420,S,0,0,0
Fidalgo,421,S,0,0,0
Fidalgo,422,S,0,0,0
Fidalgo,423,S,0,0,0
Fidalgo,424,S,0,0,0
Fidalgo,425,S,0,0,0
Fidalgo,426,S,0,0,0
Fidalgo,427,S,0,0,0
Fidalgo,428,S,0,0,0
Fidalgo,429,S,0,0,0
Fidalgo,430,S,0,0,0
Fidalgo,431,S,0,0,0
Fidalgo,432,S,0,0,0
Fidalgo,433,S,0,0,0
Fidalgo,434,S,0,0,0
Fidalgo,435,S,0,0,0
Fidalgo,436,S,0,0,0
Fidalgo,437,S,0,0,0
Fidalgo,438,S,0,0,0
Fidalgo,439,S,0,0,0
Fidalgo,440,S,0,0,0
Fidalgo,441,S,0,0,0
Fidalgo,442,S,0,0,0
Fidalgo,443,S,0,0,0
Fidalgo,444,S,0,0,0
Fidalgo,445,S,0,0,0
Fidalgo,446,S,0,0,0
Fidalgo,447,S,0,0,0
Fidalgo,448,S,0,0,0
Fidalgo,449,S,0,0,0
Fidalgo,450,S,0,0,0
Fidalgo,451,S,0,0,0
Fidalgo,452,S,0,0,0
Fidalgo,453,S,0,0,0
Fidalgo,454,S,0,0,0
Fidalgo,455,S,0,0,0
Fidalgo,456,S,0,0,0
Fidalgo,457,S,0,0,0
Fidalgo,458,S,0,0,0
Fidalgo,459,S,0,0,0
Fidalgo,460,S,0,0,0
Fidalgo,461,S,0,0,0
Fidalgo,462,S,0,0,0
Fidalgo,463,S,0,0,0
Fidalgo,464,S,0,0,0
Fidalgo,465,S,0,0,0
Fidalgo,466,S,0,0,0
Fidalgo,467,S,0,0,0
Fidalgo,468,S,0,0,0
Fidalgo,469,S,0,0,0
Fidalgo,470,S,0,0,0
Fidalgo,471,S,0,0,0
Fidalgo,472,S,0,0,0
Fidalgo,473,S,0,0,0
Fidalgo,474,S,0,0,0
Fidalgo,475,S,0,0,0
Fidalgo,476,S,0,0,0
Fidalgo,477,S,0,0,0
Fidalgo,478,S,0,0,0
Fidalgo,479,S,0,0,0
Fidalgo,480,S,0,0,0
Manchester,1,N,1,1,74100
Manchester,2,N,1,1,89547
Manchester,3,N,1,1,90720
Manchester,4,N,1,0,0
Manchester,5,N,1,0,0
Manchester,6,N,1,0,0
Manchester,7,N,1,0,0
Manchester,8,N,1,0,0
Manchester,9,N,1,0,0
Manchester,10,N,1,0,0
Manchester,11,N,1,0,0
Manchester,12,N,1,0,0
Manchester,13,N,1,0,0
Manchester,14,N,1,0,0
Manchester,15,N,1,0,0
Manchester,16,N,1,0,0
Manchester,17,N,1,0,0
Manchester,18,N,1,0,0
Manchester,19,N,1,0,0
Manchester,20,N,1,0,0
Manchester,21,N,1,0,0
Manchester,22,N,1,0,0
Manchester,23,N,1,0,0
Manchester,24,N,1,0,0
Manchester,25,N,1,0,0
Manchester,26,N,1,0,0
Manchester,27,N,1,0,0
Manchester,28,N,1,0,0
Manchester,29,N,1,0,0
Manchester,30,N,1,0,0
Manchester,31,N,1,0,0
Manchester,32,N,1,0,0
Manchester,33,N,1,0,0
Manchester,34,N,1,0,0
Manchester,35,N,1,0,0
Manchester,36,N,1,0,0
Manchester,37,N,1,0,0
Manchester,38,N,1,0,0
Manchester,39,N,1,0,0
Manchester,40,N,1,0,0
Manchester,41,N,1,0,0
Manchester,42,N,1,0,0
Manchester,43,N,1,0,0
Manchester,44,N,1,0,0
Manchester,45,N,1,0,0
Manchester,46,N,1,0,0
Manchester,47,N,1,0,0
Manchester,48,N,1,0,0
Manchester,49,N,1,0,0
Manchester,50,N,1,0,0
Manchester,51,N,1,0,0
Manchester,52,N,1,0,0
Manchester,53,N,1,0,0
Manchester,54,N,1,0,0
Manchester,55,N,1,0,0
Manchester,56,N,1,0,0
Manchester,57,N,1,0,0
Manchester,58,N,1,0,0
Manchester,59,N,1,0,0
Manchester,60,N,1,0,0
Manchester,61,N,1,0,0
Manchester,62,N,1,0,0
Manchester,63,N,1,0,0
Manchester,64,N,1,0,0
Manchester,65,N,1,0,0
Manchester,66,N,1,0,0
Manchester,67,N,1,0,0
Manchester,68,N,1,0,0
Manchester,69,N,1,0,0
Manchester,70,N,1,0,0
Manchester,71,N,1,0,0
Manchester,72,N,1,0,0
Manchester,73,N,1,0,0
Manchester,74,N,1,0,0
Manchester,75,N,1,0,0
Manchester,76,N,1,0,0
Manchester,77,N,1,0,0
Manchester,78,N,1,0,0
Manchester,79,N,1,0,0
Manchester,80,N,1,0,0
Manchester,81,N,1,0,0
Manchester,82,N,1,0,0
Manchester,83,N,1,0,0
Manchester,84,N,1,0,0
Manchester,85,N,1,0,0
Manchester,86,N,1,0,0
Manchester,87,N,1,0,0
Manchester,88,N,1,0,0
Manchester,89,N,1,0,0
Manchester,90,N,1,0,0
Manchester,91,N,1,0,0
Manchester,92,N,1,0,0
Manchester,93,N,1,0,0
Manchester,94,N,1,0,0
Manchester,95,N,1,0,0
Manchester,96,N,1,0,0
Manchester,97,N,1,0,0
Manchester,98,N,1,0,0
Manchester,99,N,1,0,0
Manchester,100,N,1,0,0
Manchester,101,N,1,0,0
Manchester,102,N,1,0,0
Manchester,103,N,1,0,0
Manchester,104,N,1,0,0
Manchester,105,N,1,0,0
Manchester,106,N,1,0,0
Manchester,107,N,1,0,0
Manchester,108,N,1,0,0
Manchester,109,N,1,0,0
Manchester,110,N,1,0,0
Manchester,111,N,1,0,0
Manchester,112,N,1,0,0
Manchester,113,N,1,0,0
Manchester,114,N,1,0,0
Manchester,115,N,1,0,0
Manchester,116,N,1,0,0
Manchester,117,N,1,0,0
Manchester,118,N,1,0,0
Manchester,119,N,1,0,0
Manchester,120,N,1,0,0
Manchester,121,N,1,0,0
Manchester,122,N,1,0,0
Manchester,123,N,1,0,0
Manchester,124,N,1,0,0
Manchester,125,N,1,0,0
Manchester,126,N,1,0,0
Manchester,127,N,1,0,0
Manchester,128,N,1,0,0
Manchester,129,N,1,0,0
Manchester,130,N,1,0,0
Manchester,131,N,1,0,0
Manchester,132,N,1,0,0
Manchester,133,N,1,0,0
Manchester,134,N,1,0,0
Manchester,135,N,1,0,0
Manchester,136,N,1,0,0
Manchester,137,N,1,0,0
Manchester,138,N,1,0,0
Manchester,139,N,1,0,0
Manchester,140,N,1,0,0
Manchester,141,N,1,0,0
Manchester,142,N,1,0,0
Manchester,143,N,1,0,0
Manchester,144,N,1,0,0
Manchester,145,N,1,0,0
Manchester,146,N,1,0,0
Manchester,147,N,1,0,0
Manchester,148,N,1,0,0
Manchester,149,N,1,0,0
Manchester,150,N,1,0,0
Manchester,151,N,1,0,0
Manchester,152,N,1,0,0
Manchester,153,N,1,0,0
Manchester,154,N,1,0,0
Manchester,155,N,1,0,0
Manchester,156,N,1,0,0
Manchester,157,N,1,0,0
Manchester,158,N,1,0,0
Manchester,159,N,1,0,0
Manchester,160,N,1,0,0
Manchester,161,N,1,0,0
Manchester,162,N,1,0,0
Manchester,163,N,1,0,0
Manchester,164,N,1,0,0
Manchester,165,N,1,0,0
Manchester,166,N,1,0,0
Manchester,167,N,1,0,0
Manchester,168,N,1,0,0
Manchester,169,N,1,0,0
Manchester,170,N,1,0,0
Manchester,171,N,1,0,0
Manchester,172,N,1,0,0
Manchester,173,N,1,0,0
Manchester,174,N,1,0,0
Manchester,175,N,1,0,0
Manchester,176,N,1,0,0
Manchester,177,N,1,0,0
Manchester,178,N,1,0,0
Manchester,179,N,1,0,0
Manchester,180,N,1,0,0
Manchester,181,N,1,0,0
Manchester,182,N,1,0,0
Manchester,183,N,1,0,0
Manchester,184,N,1,0,0
Manchester,185,N,1,0,0
Manchester,186,N,1,0,0
Manchester,187,N,1,0,0
Manchester,188,N,1,0,0
Manchester,189,N,1,0,0
Manchester,190,N,1,0,0
Manchester,191,N,1,0,0
Manchester,192,N,1,0,0
Manchester,193,N,1,0,0
Manchester,194,N,1,0,0
Manchester,195,N,1,0,0
Manchester,196,N,1,0,0
Manchester,197,N,1,0,0
Manchester,198,N,1,0,0
Manchester,199,N,1,0,0
Manchester,200,N,1,0,0
Manchester,201,N,1,0,0
Manchester,202,N,1,0,0
Manchester,203,N,1,0,0
Manchester,204,N,1,0,0
Manchester,205,N,1,0,0
Manchester,206,N,1,0,0
Manchester,207,N,1,0,0
Manchester,208,N,1,0,0
Manchester,209,N,1,0,0
Manchester,210,N,1,0,0
Manchester,211,N,1,0,0
Manchester,212,N,1,0,0
Manchester,213,N,1,0,0
Manchester,214,N,1,0,0
Manchester,215,N,1,0,0
Manchester,216,N,1,0,0
Manchester,217,N,1,0,0
Manchester,218,N,1,0,0
Manchester,219,N,1,0,0
Manchester,220,N,1,0,0
Manchester,221,N,1,0,0
Manchester,222,N,1,0,0
Manchester,223,N,1,0,0
Manchester,224,N,1,0,0
Manchester,225,N,1,0,0
Manchester,226,N,1,0,0
Manchester,227,N,1,0,0
Manchester,228,N,1,0,0
Manchester,229,N,1,0,0
Manchester,230,N,1,0,0
Manchester,231,N,1,0,0
Manchester,232,N,1,0,0
Manchester,233,N,1,0,0
Manchester,234,N,1,0,0
Manchester,235,N,1,0,0
Manchester,236,N,1,0,0
Manchester,237,N,1,0,0
Manchester,238,N,1,0,0
Manchester,239,N,1,0,0
Manchester,240,N,1,0,0
Manchester,241,N,1,0,0
Manchester,242,N,1,0,0
Manchester,243,N,1,0,0
Manchester,244,N,1,0,0
Manchester,245,N,1,0,0
Manchester,246,N,1,0,0
Manchester,247,N,1,0,0
Manchester,248,N,1,0,0
Manchester,249,N,1,0,0
Manchester,250,N,1,0,0
Manchester,251,N,1,0,0
Manchester,252,N,1,0,0
Manchester,253,N,1,0,0
Manchester,254,N,1,0,0
Manchester,255,N,1,0,0
Manchester,256,N,1,0,0
Manchester,257,N,1,0,0
Manchester,258,N,1,0,0
Manchester,259,N,1,0,0
Manchester,260,N,1,0,0
Manchester,261,N,1,0,0
Manchester,262,N,1,0,0
Manchester,263,N,1,0,0
Manchester,264,N,1,0,0
Manchester,265,N,1,0,0
Manchester,266,N,1,0,0
Manchester,267,N,1,0,0
Manchester,268,N,1,0,0
Manchester,269,N,1,0,0
Manchester,270,N,1,0,0
Manchester,271,N,1,0,0
Manchester,272,N,1,0,0
Manchester,273,N,1,0,0
Manchester,274,N,1,0,0
Manchester,275,N,1,0,0
Manchester,276,N,1,0,0
Manchester,277,N,1,0,0
Manchester,278,N,1,0,0
Manchester,279,N,1,0,0
Manchester,280,N,1,0,0
Manchester,281,N,1,0,0
Manchester,282,N,1,0,0
Manchester,283,N,1,0,0
Manchester,284,N,1,0,0
Manchester,285,N,1,0,0
Manchester,286,N,1,0,0
Manchester,287,N,1,0,0
Manchester,288,N,1,0,0
Manchester,289,N,1,0,0
Manchester,290,N,1,0,0
Manchester,291,N,1,0,0
Manchester,292,N,0,0,0
Manchester,293,N,0,0,0
Manchester,294,N,0,0,0
Manchester,295,N,0,0,0
Manchester,296,N,0,0,0
Manchester,297,N,0,0,0
Manchester,298,N,0,0,0
Manchester,299,N,0,0,0
Manchester,300,N,0,0,0
Manchester,301,N,0,0,0
Manchester,302,N,0,0,0
Manchester,303,N,0,0,0
Manchester,304,N,0,0,0
Manchester,305,N,0,0,0
Manchester,306,N,0,0,0
Manchester,307,N,0,0,0
Manchester,308,N,0,0,0
Manchester,309,N,0,0,0
Manchester,310,N,0,0,0
Manchester,311,N,0,0,0
Manchester,312,N,0,0,0
Manchester,313,N,0,0,0
Manchester,314,N,0,0,0
Manchester,315,N,0,0,0
Manchester,316,N,0,0,0
Manchester,317,N,0,0,0
Manchester,318,N,0,0,0
Manchester,319,N,0,0,0
Manchester,320,N,0,0,0
Manchester,321,N,0,0,0
Manchester,322,N,0,0,0
Manchester,323,N,0,0,0
Manchester,324,N,0,0,0
Manchester,325,N,0,0,0
Manchester,326,N,0,0,0
Manchester,327,N,0,0,0
Manchester,328,N,0,0,0
Manchester,329,N,0,0,0
Manchester,330,N,0,0,0
Manchester,331,N,0,0,0
Manchester,332,N,0,0,0
Manchester,333,N,0,0,0
Manchester,334,N,0,0,0
Manchester,335,N,0,0,0
Manchester,336,N,0,0,0
Manchester,337,N,0,0,0
Manchester,338,N,0,0,0
Manchester,339,N,0,0,0
Manchester,340,N,0,0,0
Manchester,341,N,0,0,0
Manchester,342,N,0,0,0
Manchester,343,N,0,0,0
Manchester,344,N,0,0,0
Manchester,345,N,0,0,0
Manchester,346,N,0,0,0
Manchester,347,N,0,0,0
Manchester,348,N,0,0,0
Manchester,349,N,0,0,0
Manchester,350,N,0,0,0
Manchester,351,N,0,0,0
Manchester,352,N,0,0,0
Manchester,353,N,0,0,0
Manchester,354,N,0,0,0
Manchester,355,N,0,0,0
Manchester,356,N,0,0,0
Manchester,357,N,0,0,0
Manchester,358,N,0,0,0
Manchester,359,N,0,0,0
Manchester,360,N,0,0,0
Manchester,361,N,0,0,0
Manchester,362,N,0,0,0
Manchester,363,N,0,0,0
Manchester,364,N,0,0,0
Manchester,365,N,0,0,0
Manchester,366,N,0,0,0
Manchester,367,N,0,0,0
Manchester,368,N,0,0,0
Manchester,369,N,0,0,0
Manchester,370,N,0,0,0
Manchester,371,N,0,0,0
Manchester,372,N,0,0,0
Manchester,373,N,0,0,0
Manchester,374,N,0,0,0
Manchester,375,N,0,0,0
Manchester,376,N,0,0,0
Manchester,377,N,0,0,0
Manchester,378,N,0,0,0
Manchester,379,N,0,0,0
Manchester,380,N,0,0,0
Manchester,381,N,0,0,0
Manchester,382,N,0,0,0
Manchester,383,N,0,0,0
Manchester,384,N,0,0,0
Manchester,385,N,0,0,0
Manchester,386,N,0,0,0
Manchester,387,N,0,0,0
Manchester,388,N,0,0,0
Manchester,389,N,0,0,0
Manchester,390,N,0,0,0
Manchester,391,N,0,0,0
Manchester,392,N,0,0,0
Manchester,393,N,0,0,0
Manchester,394,N,0,0,0
Manchester,395,N,0,0,0
Manchester,396,N,0,0,0
Manchester,397,N,0,0,0
Manchester,398,N,0,0,0
Manchester,399,N,0,0,0
Manchester,400,N,0,0,0
Manchester,401,N,0,0,0
Manchester,402,N,0,0,0
Manchester,403,N,0,0,0
Manchester,404,N,0,0,0
Manchester,405,N,0,0,0
Manchester,406,N,0,0,0
Manchester,407,N,0,0,0
Manchester,408,N,0,0,0
Manchester,409,N,0,0,0
Manchester,410,N,0,0,0
Manchester,411,N,0,0,0
Manchester,412,N,0,0,0
Manchester,413,N,0,0,0
Manchester,414,N,0,0,0
Manchester,415,N,0,0,0
Manchester,416,N,0,0,0
Manchester,417,N,0,0,0
Manchester,418,N,0,0,0
Manchester,419,N,0,0,0
Manchester,420,N,0,0,0
Manchester,421,N,0,0,0
Manchester,422,N,0,0,0
Manchester,423,N,0,0,0
Manchester,424,N,0,0,0
Manchester,425,N,0,0,0
Manchester,426,N,0,0,0
Manchester,427,N,0,0,0
Manchester,428,N,0,0,0
Manchester,429,N,0,0,0
Manchester,430,N,0,0,0
Manchester,431,N,0,0,0
Manchester,432,N,0,0,0
Manchester,433,N,0,0,0
Manchester,434,N,0,0,0
Manchester,435,N,0,0,0
Manchester,436,N,0,0,0
Manchester,437,N,0,0,0
Manchester,438,N,0,0,0
Manchester,439,N,0,0,0
Manchester,440,N,0,0,0
Manchester,441,N,0,0,0
Manchester,442,N,0,0,0
Manchester,443,N,0,0,0
Manchester,444,N,0,0,0
Manchester,445,N,0,0,0
Manchester,446,N,0,0,0
Manchester,447,N,0,0,0
Manchester,448,N,0,0,0
Manchester,449,N,0,0,0
Manchester,450,N,0,0,0
Manchester,451,N,0,0,0
Manchester,452,N,0,0,0
Manchester,453,N,0,0,0
Manchester,454,N,0,0,0
Manchester,455,N,0,0,0
Manchester,456,N,0,0,0
Manchester,457,N,0,0,0
Manchester,458,N,0,0,0
Manchester,459,N,0,0,0
Manchester,460,N,0,0,0
Manchester,461,N,0,0,0
Manchester,462,N,0,0,0
Manchester,463,N,0,0,0
Manchester,464,N,0,0,0
Manchester,465,N,0,0,0
Manchester,466,N,0,0,0
Manchester,467,N,0,0,0
Manchester,468,N,0,0,0
Manchester,469,N,0,0,0
Manchester,470,N,0,0,0
Manchester,471,N,0,0,0
Manchester,472,N,0,0,0
Manchester,473,N,0,0,0
Manchester,474,N,0,0,0
Manchester,475,N,0,0,0
Manchester,476,N,0,0,0
Manchester,477,N,0,0,0
Manchester,478,N,0,0,0
Manchester,479,N,0,0,0
Manchester,480,N,0,0,0
Manchester,1,H,1,1,11400
Manchester,2,H,1,1,70300
Manchester,3,H,1,1,72517
Manchester,4,H,1,1,15910
Manchester,5,H,1,1,21000
Manchester,6,H,1,1,47700
Manchester,7,H,1,1,0
Manchester,8,H,1,1,12300
Manchester,9,H,1,1,50
Manchester,10,H,1,1,1615
Manchester,11,H,1,0,0
Manchester,12,H,1,0,0
Manchester,13,H,1,0,0
Manchester,14,H,1,0,0
Manchester,15,H,1,0,0
Manchester,16,H,1,0,0
Manchester,17,H,1,0,0
Manchester,18,H,1,0,0
Manchester,19,H,1,0,0
Manchester,20,H,1,0,0
Manchester,21,H,1,0,0
Manchester,22,H,1,0,0
Manchester,23,H,1,0,0
Manchester,24,H,1,0,0
Manchester,25,H,1,0,0
Manchester,26,H,1,0,0
Manchester,27,H,1,0,0
Manchester,28,H,1,0,0
Manchester,29,H,1,0,0
Manchester,30,H,1,0,0
Manchester,31,H,1,0,0
Manchester,32,H,1,0,0
Manchester,33,H,1,0,0
Manchester,34,H,1,0,0
Manchester,35,H,1,0,0
Manchester,36,H,1,0,0
Manchester,37,H,1,0,0
Manchester,38,H,1,0,0
Manchester,39,H,1,0,0
Manchester,40,H,1,0,0
Manchester,41,H,1,0,0
Manchester,42,H,1,0,0
Manchester,43,H,1,0,0
Manchester,44,H,1,0,0
Manchester,45,H,1,0,0
Manchester,46,H,1,0,0
Manchester,47,H,1,0,0
Manchester,48,H,1,0,0
Manchester,49,H,1,0,0
Manchester,50,H,1,0,0
Manchester,51,H,1,0,0
Manchester,52,H,1,0,0
Manchester,53,H,1,0,0
Manchester,54,H,1,0,0
Manchester,55,H,1,0,0
Manchester,56,H,1,0,0
Manchester,57,H,1,0,0
Manchester,58,H,1,0,0
Manchester,59,H,1,0,0
Manchester,60,H,1,0,0
Manchester,61,H,1,0,0
Manchester,62,H,1,0,0
Manchester,63,H,1,0,0
Manchester,64,H,1,0,0
Manchester,65,H,1,0,0
Manchester,66,H,1,0,0
Manchester,67,H,1,0,0
Manchester,68,H,1,0,0
Manchester,69,H,1,0,0
Manchester,70,H,1,0,0
Manchester,71,H,1,0,0
Manchester,72,H,1,0,0
Manchester,73,H,1,0,0
Manchester,74,H,1,0,0
Manchester,75,H,1,0,0
Manchester,76,H,1,0,0
Manchester,77,H,1,0,0
Manchester,78,H,1,0,0
Manchester,79,H,1,0,0
Manchester,80,H,1,0,0
Manchester,81,H,1,0,0
Manchester,82,H,1,0,0
Manchester,83,H,1,0,0
Manchester,84,H,1,0,0
Manchester,85,H,1,0,0
Manchester,86,H,1,0,0
Manchester,87,H,1,0,0
Manchester,88,H,1,0,0
Manchester,89,H,1,0,0
Manchester,90,H,1,0,0
Manchester,91,H,1,0,0
Manchester,92,H,1,0,0
Manchester,93,H,1,0,0
Manchester,94,H,1,0,0
Manchester,95,H,1,0,0
Manchester,96,H,1,0,0
Manchester,97,H,1,0,0
Manchester,98,H,1,0,0
Manchester,99,H,1,0,0
Manchester,100,H,1,0,0
Manchester,101,H,1,0,0
Manchester,102,H,1,0,0
Manchester,103,H,1,0,0
Manchester,104,H,1,0,0
Manchester,105,H,1,0,0
Manchester,106,H,1,0,0
Manchester,107,H,1,0,0
Manchester,108,H,1,0,0
Manchester,109,H,1,0,0
Manchester,110,H,1,0,0
Manchester,111,H,1,0,0
Manchester,112,H,1,0,0
Manchester,113,H,1,0,0
Manchester,114,H,1,0,0
Manchester,115,H,1,0,0
Manchester,116,H,1,0,0
Manchester,117,H,1,0,0
Manchester,118,H,1,0,0
Manchester,119,H,1,0,0
Manchester,120,H,1,0,0
Manchester,121,H,1,0,0
Manchester,122,H,1,0,0
Manchester,123,H,1,0,0
Manchester,124,H,1,0,0
Manchester,125,H,1,0,0
Manchester,126,H,1,0,0
Manchester,127,H,1,0,0
Manchester,128,H,1,0,0
Manchester,129,H,1,0,0
Manchester,130,H,1,0,0
Manchester,131,H,1,0,0
Manchester,132,H,1,0,0
Manchester,133,H,1,0,0
Manchester,134,H,1,0,0
Manchester,135,H,1,0,0
Manchester,136,H,1,0,0
Manchester,137,H,1,0,0
Manchester,138,H,1,0,0
Manchester,139,H,1,0,0
Manchester,140,H,1,0,0
Manchester,141,H,1,0,0
Manchester,142,H,1,0,0
Manchester,143,H,1,0,0
Manchester,144,H,1,0,0
Manchester,145,H,1,0,0
Manchester,146,H,1,0,0
Manchester,147,H,1,0,0
Manchester,148,H,1,0,0
Manchester,149,H,1,0,0
Manchester,150,H,1,0,0
Manchester,151,H,1,0,0
Manchester,152,H,1,0,0
Manchester,153,H,1,0,0
Manchester,154,H,1,0,0
Manchester,155,H,1,0,0
Manchester,156,H,1,0,0
Manchester,157,H,1,0,0
Manchester,158,H,1,0,0
Manchester,159,H,1,0,0
Manchester,160,H,1,0,0
Manchester,161,H,1,0,0
Manchester,162,H,1,0,0
Manchester,163,H,1,0,0
Manchester,164,H,1,0,0
Manchester,165,H,1,0,0
Manchester,166,H,1,0,0
Manchester,167,H,1,0,0
